response_id,model,task,sensory_count,emotional_count,tech_count
9ba4eb5aa1e5,Pro-Kimi-K2.6,博物馆导览讲解,8,0,0
194dd064c842,Pro-Kimi-K2.6,历史场景叙事,9,0,0
c9610b92f044,Pro-Kimi-K2.6,沉浸式体验设计,6,0,16
7c2b4e35e7cf,Pro-Kimi-K2.6,博物馆导览讲解,8,0,0
28b6f72dce52,Pro-Kimi-K2.6,历史场景叙事,3,1,0
03611040d36c,Pro-Kimi-K2.6,沉浸式体验设计,10,0,7
c456c4c0f43b,Pro-Kimi-K2.6,博物馆导览讲解,8,0,0
8abd1ba626a9,Pro-Kimi-K2.6,历史场景叙事,15,0,0
a1f06af6b473,Pro-Kimi-K2.6,沉浸式体验设计,10,1,21
9e60004b4908,Pro-Kimi-K2.6,博物馆导览讲解,10,2,0
a31a0ee6dd53,Pro-Kimi-K2.6,历史场景叙事,8,0,0
8a540f36dca7,Pro-Kimi-K2.6,沉浸式体验设计,8,1,16
6b68d9838661,Pro-Kimi-K2.6,博物馆导览讲解,11,0,0
e491f65f1b4f,Pro-Kimi-K2.6,历史场景叙事,7,0,3
964dd51e8885,Pro-Kimi-K2.6,沉浸式体验设计,3,0,16
7d7acd2c6b9c,Pro-Kimi-K2.6,博物馆导览讲解,0,0,0
02863a47eed1,Pro-Kimi-K2.6,历史场景叙事,7,0,1
df886666555d,Pro-Kimi-K2.6,沉浸式体验设计,4,2,9
1b78c490c006,Pro-Kimi-K2.6,博物馆导览讲解,8,0,0
634724df1a2f,Pro-Kimi-K2.6,历史场景叙事,6,3,0
1895ad82a555,Pro-Kimi-K2.6,沉浸式体验设计,8,2,8
a49367efee30,Pro-Kimi-K2.6,博物馆导览讲解,4,1,0
0400c3a579bb,Pro-Kimi-K2.6,历史场景叙事,5,0,0
d461e97975a1,Pro-Kimi-K2.6,沉浸式体验设计,13,1,12
4c5c86567f3d,Pro-Kimi-K2.6,博物馆导览讲解,3,0,0
134096c41c3f,Pro-Kimi-K2.6,历史场景叙事,7,0,0
5af0da9727ae,Pro-Kimi-K2.6,沉浸式体验设计,11,0,19
4d65059c1f86,Pro-GLM-5.1,博物馆导览讲解,3,0,0
25be7a0f51e3,Pro-GLM-5.1,历史场景叙事,4,0,0
de7075ef7587,Pro-GLM-5.1,沉浸式体验设计,11,1,9
89cea16585f4,Pro-GLM-5.1,博物馆导览讲解,14,0,0
aea1af7d0d09,Pro-GLM-5.1,历史场景叙事,12,2,0
c42ca92539b0,Pro-GLM-5.1,沉浸式体验设计,9,0,19
dd08d0bb5fe9,Pro-GLM-5.1,博物馆导览讲解,9,1,0
9b5ba2f05cab,Pro-GLM-5.1,历史场景叙事,5,0,0
0bb6e1ec1a9b,Pro-GLM-5.1,沉浸式体验设计,4,1,11
44b64104f589,Pro-GLM-5.1,博物馆导览讲解,7,1,0
a6cb6cf54205,Pro-GLM-5.1,历史场景叙事,7,0,0
2b3e5384e5fa,Pro-GLM-5.1,沉浸式体验设计,7,2,19
0e19e522e755,Pro-GLM-5.1,博物馆导览讲解,8,0,0
9c53cc05fbb0,Pro-GLM-5.1,历史场景叙事,8,0,0
ebfec4a512f9,Pro-GLM-5.1,沉浸式体验设计,15,1,13
4e9bacd27e07,Pro-GLM-5.1,博物馆导览讲解,6,0,0
0a5337462635,Pro-GLM-5.1,历史场景叙事,12,0,0
e79a8c9e030a,Pro-GLM-5.1,沉浸式体验设计,7,0,13
29c2a3357790,Pro-GLM-5.1,博物馆导览讲解,7,1,0
9cd2a411b8b2,Pro-GLM-5.1,历史场景叙事,8,0,0
00ecc43e0fd8,Pro-GLM-5.1,沉浸式体验设计,10,0,14
3b6ef8e91d06,Pro-GLM-5.1,博物馆导览讲解,13,0,0
1d00dbde308f,Pro-GLM-5.1,历史场景叙事,10,0,0
6ddb3f5a6031,Pro-GLM-5.1,沉浸式体验设计,10,2,19
8016e7a1c8be,Pro-GLM-5.1,博物馆导览讲解,10,1,0
d13e3c2a2c0e,Pro-GLM-5.1,历史场景叙事,5,0,0
ec4a4e555ec3,Pro-GLM-5.1,沉浸式体验设计,9,3,11
fc343de19715,Pro-GLM-5.1,博物馆导览讲解,7,0,0
0530a1c32a22,Pro-GLM-5.1,历史场景叙事,16,0,0
5f8854f7ac0d,Pro-GLM-5.1,沉浸式体验设计,17,1,18
2db9c33930e3,Pro-GLM-5.1,博物馆导览讲解,5,2,0
7508db6ae961,Pro-GLM-5.1,历史场景叙事,9,1,0
057cf6226834,Pro-GLM-5.1,沉浸式体验设计,8,2,6
d3717876f0ed,Pro-GLM-5.1,博物馆导览讲解,9,2,0
b612dc8a2667,Pro-GLM-5.1,历史场景叙事,5,0,0
4288bf34e4f5,Pro-GLM-5.1,沉浸式体验设计,5,2,15
761ebed3bb8e,Pro-GLM-5.1,博物馆导览讲解,8,0,0
18e3777e0f59,Pro-GLM-5.1,历史场景叙事,4,0,0
35988f7021fe,Pro-GLM-5.1,沉浸式体验设计,7,3,7
165817ccf983,Pro-GLM-5.1,博物馆导览讲解,9,0,0
05554561f475,Pro-GLM-5.1,历史场景叙事,7,1,0
a4a34b358254,Pro-GLM-5.1,沉浸式体验设计,9,0,15
6df475dc5367,Pro-GLM-5.1,博物馆导览讲解,8,4,0
51b0be78c50e,Pro-GLM-5.1,历史场景叙事,13,0,0
3d2f293a735f,Pro-GLM-5.1,沉浸式体验设计,9,3,10
751ec5cc042a,Pro-GLM-5.1,博物馆导览讲解,4,0,0
cd2995a90e5e,Pro-GLM-5.1,历史场景叙事,8,0,0
9f6ee70ab204,Pro-GLM-5.1,沉浸式体验设计,7,0,18
b99dc6a3b204,Pro-GLM-5.1,博物馆导览讲解,5,3,0
932fd1b35f37,Pro-GLM-5.1,历史场景叙事,8,4,0
fa7372cfe503,Pro-GLM-5.1,沉浸式体验设计,6,5,8
aacb62491a54,Pro-GLM-5.1,博物馆导览讲解,14,0,0
7820f7626958,Pro-GLM-5.1,历史场景叙事,10,2,0
2b85f29da908,Pro-GLM-5.1,沉浸式体验设计,0,0,7
c6e85a1b9ef1,Pro-GLM-5.1,博物馆导览讲解,9,5,0
562a95567102,Pro-GLM-5.1,历史场景叙事,7,2,0
2bfe91c33a44,Pro-GLM-5.1,沉浸式体验设计,3,4,15
9bee1f5e3ad4,Pro-GLM-5.1,博物馆导览讲解,9,1,0
d0ce5b95492d,Pro-GLM-5.1,历史场景叙事,7,0,0
144268f47cf4,Pro-GLM-5.1,沉浸式体验设计,4,0,12
985ee906a778,Nex-N2-Pro,博物馆导览讲解,0,0,0
ec0ecf86d09c,Nex-N2-Pro,历史场景叙事,0,0,0
aa91d85498bd,Nex-N2-Pro,沉浸式体验设计,0,0,0
36e4fc4b43c7,Nex-N2-Pro,博物馆导览讲解,0,0,0
08b0ea44ec46,Nex-N2-Pro,历史场景叙事,0,0,0
8110dcedce28,Nex-N2-Pro,沉浸式体验设计,0,0,0
bc06adabdd9f,Nex-N2-Pro,博物馆导览讲解,0,0,0
8fd77d45e69b,Nex-N2-Pro,历史场景叙事,0,0,0
f0781a002979,Nex-N2-Pro,沉浸式体验设计,0,0,0
434ce5b24c82,Nex-N2-Pro,博物馆导览讲解,0,0,0
b0604ccbb7e5,Nex-N2-Pro,历史场景叙事,0,0,0
d788b7de5276,Nex-N2-Pro,沉浸式体验设计,0,0,0
ebf96e7a2758,Nex-N2-Pro,博物馆导览讲解,0,0,0
a6a3fc5c7cf3,Nex-N2-Pro,历史场景叙事,0,0,0
5b2bcd47e491,Nex-N2-Pro,沉浸式体验设计,0,0,0
76b5cbc61407,Nex-N2-Pro,博物馆导览讲解,0,0,0
41e101ab148d,Nex-N2-Pro,历史场景叙事,0,0,0
6d1a36072b76,Nex-N2-Pro,沉浸式体验设计,7,1,14
7baf785987ff,Nex-N2-Pro,博物馆导览讲解,0,0,0
c4bed8332c2e,Nex-N2-Pro,历史场景叙事,0,0,0
6bb25e42787b,Nex-N2-Pro,沉浸式体验设计,0,0,0
d033bbb6fc50,Nex-N2-Pro,博物馆导览讲解,0,0,0
b32ea0780d6c,Nex-N2-Pro,历史场景叙事,0,0,0
12456a7f08cb,Nex-N2-Pro,沉浸式体验设计,0,0,0
4159965ad5a8,Nex-N2-Pro,博物馆导览讲解,0,0,0
d0f32fa61abd,Nex-N2-Pro,历史场景叙事,0,0,0
0c07b867e1ed,Nex-N2-Pro,沉浸式体验设计,0,0,0
10efc808b0ea,Nex-N2-Pro,博物馆导览讲解,0,0,0
927c5dc1f925,Nex-N2-Pro,历史场景叙事,0,0,0
e87b922d2e50,Nex-N2-Pro,沉浸式体验设计,0,0,0
94b0163fc6dc,Nex-N2-Pro,博物馆导览讲解,0,0,0
d5f86b7d675a,Nex-N2-Pro,历史场景叙事,0,0,0
5149140920ce,Nex-N2-Pro,沉浸式体验设计,0,0,0
31cf7abb0edb,Nex-N2-Pro,博物馆导览讲解,2,0,0
7dd472a0df45,Nex-N2-Pro,历史场景叙事,0,0,0
9167ed90e3d4,Nex-N2-Pro,沉浸式体验设计,0,0,0
47eab1494110,Nex-N2-Pro,博物馆导览讲解,0,0,0
5c7a001267b6,Nex-N2-Pro,历史场景叙事,0,0,0
a292fd2fc9c2,Nex-N2-Pro,沉浸式体验设计,0,0,0
7570d7175810,Nex-N2-Pro,博物馆导览讲解,0,0,0
2461601c74d5,Nex-N2-Pro,历史场景叙事,0,0,0
41adb11bdb3e,Nex-N2-Pro,沉浸式体验设计,0,0,0
73c2d97b975a,Nex-N2-Pro,博物馆导览讲解,0,0,0
b1a1a617cfb1,Nex-N2-Pro,历史场景叙事,0,0,0
75283b712cd8,Nex-N2-Pro,沉浸式体验设计,0,0,0
8f98f693e38d,Nex-N2-Pro,博物馆导览讲解,0,0,0
a1e794f79493,Nex-N2-Pro,历史场景叙事,0,0,0
26d0b5bc3e08,Nex-N2-Pro,沉浸式体验设计,0,0,0
7cb2163ae720,Nex-N2-Pro,博物馆导览讲解,10,1,0
72a02d9ba34a,Nex-N2-Pro,历史场景叙事,0,0,0
b3916fb4023c,Nex-N2-Pro,沉浸式体验设计,0,0,0
0c239bab29c2,Nex-N2-Pro,博物馆导览讲解,0,0,0
7849e6130732,Nex-N2-Pro,历史场景叙事,0,0,0
ecea9bf90d76,Nex-N2-Pro,沉浸式体验设计,0,0,0
0d908f5588bf,Nex-N2-Pro,博物馆导览讲解,0,0,0
2df429268afb,Nex-N2-Pro,历史场景叙事,0,0,0
e17fb0b7cdfe,Nex-N2-Pro,沉浸式体验设计,0,0,0
c7bb051aab4a,Nex-N2-Pro,博物馆导览讲解,0,0,0
3740094df723,Nex-N2-Pro,历史场景叙事,0,0,0
c988f787106f,Nex-N2-Pro,沉浸式体验设计,0,0,0
c3b70f394ba3,MiniMax-M2.5,博物馆导览讲解,8,0,0
383f5d078eaf,MiniMax-M2.5,历史场景叙事,5,0,0
1dae039e5399,MiniMax-M2.5,沉浸式体验设计,12,0,9
e78490b284da,MiniMax-M2.5,博物馆导览讲解,6,0,0
6443b2050a68,MiniMax-M2.5,历史场景叙事,7,0,0
3a6876dcdb6b,MiniMax-M2.5,沉浸式体验设计,11,1,5
2d73b81f2701,MiniMax-M2.5,博物馆导览讲解,10,1,0
f9756b48b288,MiniMax-M2.5,历史场景叙事,6,1,0
6614e60be246,MiniMax-M2.5,沉浸式体验设计,11,1,23
ed9db0b82aae,MiniMax-M2.5,博物馆导览讲解,7,1,0
df8cd40f5abd,MiniMax-M2.5,历史场景叙事,14,0,0
be13da28dea3,MiniMax-M2.5,沉浸式体验设计,7,0,36
5f84bfd1c41e,MiniMax-M2.5,博物馆导览讲解,12,0,0
5ee83cd9c776,MiniMax-M2.5,历史场景叙事,15,0,0
13899371983a,MiniMax-M2.5,沉浸式体验设计,18,2,15
44cfc7e73f63,MiniMax-M2.5,博物馆导览讲解,5,3,0
bc6226440e89,MiniMax-M2.5,历史场景叙事,4,0,0
dca9698fefc5,MiniMax-M2.5,沉浸式体验设计,2,1,37
20669d026345,MiniMax-M2.5,博物馆导览讲解,3,0,0
efd64df67394,MiniMax-M2.5,历史场景叙事,9,0,0
bd2fbfe9cf75,MiniMax-M2.5,沉浸式体验设计,13,1,13
3eb37cfe7872,MiniMax-M2.5,博物馆导览讲解,6,0,0
264c702d64ab,MiniMax-M2.5,历史场景叙事,8,1,0
9bb6aeced5e5,MiniMax-M2.5,沉浸式体验设计,15,2,16
98d7a2ede452,MiniMax-M2.5,博物馆导览讲解,8,0,0
f8e9683f97de,MiniMax-M2.5,历史场景叙事,8,0,0
9094a685c8d9,MiniMax-M2.5,沉浸式体验设计,21,1,17
5667d93f50ba,MiniMax-M2.5,博物馆导览讲解,17,0,0
fa758c5bdff8,MiniMax-M2.5,历史场景叙事,16,0,0
c98d2a876d1e,MiniMax-M2.5,沉浸式体验设计,10,0,10
82a256e5035b,MiniMax-M2.5,博物馆导览讲解,10,0,0
5f59f985087e,MiniMax-M2.5,历史场景叙事,8,0,0
ad43d82d23bf,MiniMax-M2.5,沉浸式体验设计,11,0,13
0a51af16f257,MiniMax-M2.5,博物馆导览讲解,8,1,0
629b396d4370,MiniMax-M2.5,历史场景叙事,15,0,1
a70dca40cf39,MiniMax-M2.5,沉浸式体验设计,8,0,11
556fd6427f48,MiniMax-M2.5,博物馆导览讲解,3,0,0
a48372a6e6e7,MiniMax-M2.5,历史场景叙事,4,0,0
622a838caf59,MiniMax-M2.5,沉浸式体验设计,7,3,10
128c798bd197,MiniMax-M2.5,博物馆导览讲解,4,0,0
fd9441944bc2,MiniMax-M2.5,历史场景叙事,1,0,0
233de179e9ff,MiniMax-M2.5,沉浸式体验设计,6,3,19
f7e9e976ec86,MiniMax-M2.5,博物馆导览讲解,4,2,0
375256e7ef31,MiniMax-M2.5,历史场景叙事,5,0,0
57750676fbea,MiniMax-M2.5,沉浸式体验设计,21,1,12
44e193431a56,MiniMax-M2.5,博物馆导览讲解,3,0,0
a446469992be,MiniMax-M2.5,历史场景叙事,7,0,0
87342827c9a5,MiniMax-M2.5,沉浸式体验设计,8,1,17
d1f2f72d005b,MiniMax-M2.5,博物馆导览讲解,3,1,0
73f23492c3db,MiniMax-M2.5,历史场景叙事,6,0,0
9aa303f9b15c,MiniMax-M2.5,沉浸式体验设计,17,0,12
83ed8999c520,MiniMax-M2.5,博物馆导览讲解,4,2,0
8dacad1f695c,MiniMax-M2.5,历史场景叙事,1,0,0
63e3af1da1ca,MiniMax-M2.5,沉浸式体验设计,16,3,30
38c8cb904404,MiniMax-M2.5,博物馆导览讲解,0,2,0
f71efc9e83de,MiniMax-M2.5,历史场景叙事,5,0,0
953187f53cb5,MiniMax-M2.5,沉浸式体验设计,13,1,14
0d443cfe19c4,MiniMax-M2.5,博物馆导览讲解,2,0,0
4a649ccb0e0f,MiniMax-M2.5,历史场景叙事,8,3,0
c71d3027291f,MiniMax-M2.5,沉浸式体验设计,9,1,18
beb8e5830529,Pro-MiniMax-M2.5,博物馆导览讲解,5,0,0
1b36d46cf8be,Pro-MiniMax-M2.5,历史场景叙事,7,0,0
4cc9a7a1c921,Pro-MiniMax-M2.5,沉浸式体验设计,12,0,10
e8e1649b16f5,Pro-MiniMax-M2.5,博物馆导览讲解,4,1,0
a3e23f99d26d,Pro-MiniMax-M2.5,历史场景叙事,2,0,0
3fac52a1d71f,Pro-MiniMax-M2.5,沉浸式体验设计,8,0,23
741acacf1098,Pro-MiniMax-M2.5,博物馆导览讲解,11,0,0
71edf59ea7a7,Pro-MiniMax-M2.5,历史场景叙事,6,3,0
9288e8e8be76,Pro-MiniMax-M2.5,沉浸式体验设计,8,0,15
5f2f0a687b20,Pro-MiniMax-M2.5,博物馆导览讲解,4,1,0
f69744bd9125,Pro-MiniMax-M2.5,历史场景叙事,20,1,0
036fc72afe63,Pro-MiniMax-M2.5,沉浸式体验设计,11,2,46
3893c0006ad9,Pro-MiniMax-M2.5,博物馆导览讲解,12,0,0
0a4e07616654,Pro-MiniMax-M2.5,历史场景叙事,9,0,0
92e82c42836f,Pro-MiniMax-M2.5,沉浸式体验设计,19,2,14
85665a0a12c5,Pro-MiniMax-M2.5,博物馆导览讲解,5,1,0
653441e37b98,Pro-MiniMax-M2.5,历史场景叙事,5,1,0
18e9655fe7fb,Pro-MiniMax-M2.5,沉浸式体验设计,9,1,32
69345727b6ae,Pro-MiniMax-M2.5,博物馆导览讲解,6,1,1
e79ec844b127,Pro-MiniMax-M2.5,历史场景叙事,6,0,0
cc0a0460296f,Pro-MiniMax-M2.5,沉浸式体验设计,10,0,15
c5a93f5557c3,Pro-MiniMax-M2.5,博物馆导览讲解,8,2,0
961d6b7a28eb,Pro-MiniMax-M2.5,历史场景叙事,22,1,0
12300f5f1163,Pro-MiniMax-M2.5,沉浸式体验设计,7,0,16
d0a5b559a1f6,Pro-MiniMax-M2.5,博物馆导览讲解,5,1,0
8f3c12043b34,Pro-MiniMax-M2.5,历史场景叙事,8,1,0
d86e5ba15cef,Pro-MiniMax-M2.5,沉浸式体验设计,9,0,12
bcf98dfa8c94,Pro-MiniMax-M2.5,博物馆导览讲解,12,0,0
572da9de0172,Pro-MiniMax-M2.5,历史场景叙事,17,0,0
77c3446107ac,Pro-MiniMax-M2.5,沉浸式体验设计,10,2,22
77d22a02253c,Pro-MiniMax-M2.5,博物馆导览讲解,5,1,0
346b3a2f26b8,Pro-MiniMax-M2.5,历史场景叙事,21,1,0
5ac7a768de0d,Pro-MiniMax-M2.5,沉浸式体验设计,9,0,19
25bb91eaee3e,Pro-MiniMax-M2.5,博物馆导览讲解,6,1,0
21b333bc4014,Pro-MiniMax-M2.5,历史场景叙事,10,0,0
1ac8b2f8d19a,Pro-MiniMax-M2.5,沉浸式体验设计,15,1,19
e207a9f99283,Pro-MiniMax-M2.5,博物馆导览讲解,5,1,0
41ee066bd89e,Pro-MiniMax-M2.5,历史场景叙事,15,3,0
adbc0cf48df5,Pro-MiniMax-M2.5,沉浸式体验设计,19,3,7
1e8808338bfd,Pro-MiniMax-M2.5,博物馆导览讲解,6,1,0
4a17e4ea3a46,Pro-MiniMax-M2.5,历史场景叙事,5,0,0
ce7a2b0c3308,Pro-MiniMax-M2.5,沉浸式体验设计,11,0,11
ffc7f8d4a4c6,Pro-MiniMax-M2.5,博物馆导览讲解,14,0,0
ff1c08b94604,Pro-MiniMax-M2.5,历史场景叙事,13,2,0
c0b0c60e1ef2,Pro-MiniMax-M2.5,沉浸式体验设计,9,2,12
dea8164eb44f,Pro-MiniMax-M2.5,博物馆导览讲解,6,0,0
b65e732224ce,Pro-MiniMax-M2.5,历史场景叙事,8,3,0
6b236ab4a77c,Pro-MiniMax-M2.5,沉浸式体验设计,8,0,19
46197dcce381,Pro-MiniMax-M2.5,博物馆导览讲解,8,1,0
dd8efaac7b74,Pro-MiniMax-M2.5,历史场景叙事,2,0,0
921f6f0e4da3,Pro-MiniMax-M2.5,沉浸式体验设计,10,2,7
850812fc9587,Pro-MiniMax-M2.5,博物馆导览讲解,4,0,0
423462737148,Pro-MiniMax-M2.5,历史场景叙事,8,1,0
8a6f1b46a445,Pro-MiniMax-M2.5,沉浸式体验设计,19,4,39
0eb9eadf9a2a,Pro-MiniMax-M2.5,博物馆导览讲解,3,1,0
45293e40f117,Pro-MiniMax-M2.5,历史场景叙事,4,1,0
f4aefa543c57,Pro-MiniMax-M2.5,沉浸式体验设计,10,0,37
dc9692d4249f,Pro-MiniMax-M2.5,博物馆导览讲解,5,0,0
5c58aa4cf9e5,Pro-MiniMax-M2.5,历史场景叙事,9,1,0
2bbb43364ef1,Pro-MiniMax-M2.5,沉浸式体验设计,8,1,7
