response_id,model,task,char_count,word_count,sentence_count,avg_sentence_length
92b3be431679,LongCat-2.0,沉浸式体验设计,2482,680,121,20.512396694214875
253d5604caac,LongCat-2.0,博物馆导览讲解,1555,446,66,23.560606060606062
2753689ced58,LongCat-2.0,历史场景叙事,1982,492,93,21.311827956989248
00207d7fb8de,LongCat-2.0,沉浸式体验设计,2560,697,108,23.703703703703702
99a5656923bb,GLM-5.2,博物馆导览讲解,1129,361,33,34.21212121212121
0bae13a0591c,GLM-5.2,历史场景叙事,1464,455,41,35.707317073170735
73d5ecc47fc1,GLM-5.2,沉浸式体验设计,2154,646,53,40.64150943396226
e05bac8255ae,GLM-5.2,博物馆导览讲解,1533,430,50,30.66
d253895dd7c0,GLM-5.2,历史场景叙事,1510,432,58,26.03448275862069
2fbedd4fb1c7,GLM-5.2,沉浸式体验设计,2366,660,65,36.4
99fe21e9197e,GLM-5.2,博物馆导览讲解,1521,471,45,33.8
3e62a4366e81,GLM-5.2,历史场景叙事,2416,721,78,30.974358974358974
35930f342d78,GLM-5.2,沉浸式体验设计,2254,673,61,36.950819672131146
52dd9d2016e6,GLM-5.2,博物馆导览讲解,1352,414,42,32.19047619047619
6dd4c1637922,GLM-5.2,历史场景叙事,1466,449,47,31.19148936170213
5a4fb8cfe62f,GLM-5.2,沉浸式体验设计,2263,673,61,37.09836065573771
c23a74d4b184,GLM-5.2,博物馆导览讲解,1245,380,41,30.365853658536587
a31399471079,GLM-5.2,历史场景叙事,1331,407,39,34.12820512820513
7697957d82fc,GLM-5.2,沉浸式体验设计,2334,684,63,37.04761904761905
9d03510d2260,GLM-5.2,博物馆导览讲解,1350,420,38,35.526315789473685
3dcfbcbec45e,GLM-5.2,历史场景叙事,1602,472,53,30.22641509433962
f936a16e5a63,GLM-5.2,沉浸式体验设计,2250,660,56,40.17857142857143
b856f11ad06f,GLM-5.2,博物馆导览讲解,1411,464,29,48.6551724137931
78c47883be2a,GLM-5.2,历史场景叙事,1728,519,52,33.23076923076923
00e0b80c36ba,GLM-5.2,沉浸式体验设计,2690,767,68,39.55882352941177
243993c43b9f,GLM-5.2,博物馆导览讲解,1647,503,51,32.294117647058826
68fbb0615317,GLM-5.2,历史场景叙事,1827,548,61,29.950819672131146
024598a3a23e,GLM-5.2,沉浸式体验设计,1997,598,50,39.94
ab325559870c,GLM-5.2,博物馆导览讲解,1553,474,52,29.865384615384617
89bc1471a80b,GLM-5.2,历史场景叙事,2241,692,67,33.44776119402985
4a9cd703db16,GLM-5.2,沉浸式体验设计,2386,719,57,41.85964912280702
fc16051275cf,GLM-5.2,博物馆导览讲解,1282,374,40,32.05
a3e6386a57ed,GLM-5.2,历史场景叙事,1915,534,63,30.396825396825395
8d5b3413eb2b,GLM-5.2,沉浸式体验设计,2240,645,65,34.46153846153846
1b9be9a0fdad,GLM-5.2,博物馆导览讲解,1204,390,34,35.411764705882355
7ad803974610,GLM-5.2,历史场景叙事,1540,463,44,35.0
936206ba36d8,GLM-5.2,沉浸式体验设计,2328,707,60,38.8
ccfceeef6483,GLM-5.2,博物馆导览讲解,1287,411,35,36.77142857142857
ee6a71af0cef,GLM-5.2,历史场景叙事,1940,569,49,39.59183673469388
6ecb84b665c7,GLM-5.2,沉浸式体验设计,2448,708,61,40.131147540983605
9bd4fa9799f0,GLM-5.2,博物馆导览讲解,1192,371,34,35.05882352941177
1b709c521b37,GLM-5.2,历史场景叙事,986,314,30,32.86666666666667
ffc2aa1a0af7,GLM-5.2,沉浸式体验设计,2274,660,62,36.67741935483871
7f1af979c9c2,GLM-5.2,博物馆导览讲解,1350,396,54,25.0
6303a3a09ce6,GLM-5.2,历史场景叙事,1680,482,55,30.545454545454547
43a93b91e3bd,GLM-5.2,沉浸式体验设计,2338,686,62,37.70967741935484
8214bf438395,GLM-5.2,博物馆导览讲解,1225,393,36,34.02777777777778
71af5f760b5a,GLM-5.2,历史场景叙事,1370,427,43,31.86046511627907
5d66ca1a89a1,GLM-5.2,沉浸式体验设计,2056,616,51,40.31372549019608
eb7df7d30515,GLM-5.2,博物馆导览讲解,1435,474,33,43.484848484848484
83500679bfc9,GLM-5.2,历史场景叙事,1569,484,44,35.65909090909091
e2c278f06877,GLM-5.2,沉浸式体验设计,2421,730,65,37.246153846153845
4dfdcfa88b94,GLM-5.2,博物馆导览讲解,1174,387,34,34.529411764705884
9cd894213f5f,GLM-5.2,历史场景叙事,1508,466,46,32.78260869565217
e995b06dc380,GLM-5.2,沉浸式体验设计,2390,742,61,39.18032786885246
e340e152626f,GLM-5.2,博物馆导览讲解,1123,346,33,34.03030303030303
d4aa08d3c4e6,GLM-5.2,历史场景叙事,1575,485,50,31.5
ef3e1d630606,GLM-5.2,沉浸式体验设计,2386,721,67,35.61194029850746
9538bcd83f71,GLM-5.2,博物馆导览讲解,1334,431,36,37.05555555555556
7f773a75ab9f,GLM-5.2,历史场景叙事,1440,456,39,36.92307692307692
341d6c3b8941,GLM-5.2,沉浸式体验设计,2302,692,59,39.016949152542374
037f9384b07b,GLM-5.2,博物馆导览讲解,1215,364,35,34.714285714285715
aaeb5e648aaa,GLM-5.2,历史场景叙事,1250,366,41,30.48780487804878
abf485a615a1,GLM-5.2,沉浸式体验设计,2305,683,64,36.015625
ee13da4b4fcf,Kimi-K2.7-Code,博物馆导览讲解,1025,294,27,37.96296296296296
52e1bc514473,Kimi-K2.7-Code,历史场景叙事,1825,532,64,28.515625
d882b1b19515,Kimi-K2.7-Code,沉浸式体验设计,3414,987,91,37.51648351648352
38064346e1de,Kimi-K2.7-Code,博物馆导览讲解,1456,396,49,29.714285714285715
0b5f9ac0345c,Kimi-K2.7-Code,历史场景叙事,1546,410,68,22.735294117647058
ed04cd715c97,Kimi-K2.7-Code,沉浸式体验设计,3353,962,120,27.941666666666666
82306a67f1b1,Kimi-K2.7-Code,博物馆导览讲解,1974,514,65,30.369230769230768
58c097d11ce3,Kimi-K2.7-Code,历史场景叙事,2574,640,75,34.32
d179a0c3de34,Kimi-K2.7-Code,沉浸式体验设计,3514,986,108,32.53703703703704
3d06ff4a7448,Kimi-K2.7-Code,博物馆导览讲解,1406,430,48,29.291666666666668
9e83472eb61a,Kimi-K2.7-Code,历史场景叙事,2500,736,81,30.864197530864196
e486c6e7dfb6,Kimi-K2.7-Code,沉浸式体验设计,3462,971,103,33.61165048543689
38b1782c27df,Kimi-K2.7-Code,博物馆导览讲解,1228,344,34,36.11764705882353
f2554efb01f4,Kimi-K2.7-Code,历史场景叙事,1941,540,66,29.40909090909091
a0db16c903cb,Kimi-K2.7-Code,沉浸式体验设计,3561,948,94,37.88297872340426
731b717edfd3,Kimi-K2.7-Code,博物馆导览讲解,1350,379,36,37.5
12df62767fe8,Kimi-K2.7-Code,历史场景叙事,2045,549,61,33.52459016393443
50053a1ddc00,Kimi-K2.7-Code,沉浸式体验设计,3550,1029,95,37.36842105263158
98bbb5ae2f1f,Kimi-K2.7-Code,博物馆导览讲解,1409,426,36,39.138888888888886
0d5e6975f180,Kimi-K2.7-Code,历史场景叙事,2259,628,88,25.670454545454547
c79d43dca0d0,Kimi-K2.7-Code,沉浸式体验设计,3072,884,104,29.53846153846154
e8a110c48c75,Kimi-K2.7-Code,博物馆导览讲解,797,241,20,39.85
2d31ef6657da,Kimi-K2.7-Code,历史场景叙事,2897,826,110,26.336363636363636
fc88a2a4e786,Kimi-K2.7-Code,沉浸式体验设计,3540,978,119,29.747899159663866
fb4ca2463758,Kimi-K2.7-Code,博物馆导览讲解,1176,334,35,33.6
344f7a0a8f6e,Kimi-K2.7-Code,历史场景叙事,3496,960,114,30.666666666666668
8e3e97fc4388,Kimi-K2.7-Code,沉浸式体验设计,3633,1042,101,35.97029702970297
df1568f0e121,Kimi-K2.7-Code,博物馆导览讲解,1509,396,57,26.473684210526315
c8c7e0b34268,Kimi-K2.7-Code,历史场景叙事,2335,570,108,21.62037037037037
ddd704f6a22f,Kimi-K2.7-Code,沉浸式体验设计,3522,949,137,25.708029197080293
6b55797e5c1e,Kimi-K2.7-Code,博物馆导览讲解,1437,431,46,31.23913043478261
811172aa7162,Kimi-K2.7-Code,历史场景叙事,1976,558,60,32.93333333333333
9bbb090cd60b,Kimi-K2.7-Code,沉浸式体验设计,3651,1019,102,35.794117647058826
36b300a024be,Kimi-K2.7-Code,博物馆导览讲解,1058,306,36,29.38888888888889
ad273ebf57a2,Kimi-K2.7-Code,历史场景叙事,1938,536,55,35.236363636363635
0674e0b4cb7c,Kimi-K2.7-Code,沉浸式体验设计,3507,964,115,30.495652173913044
addab89174d3,Kimi-K2.7-Code,博物馆导览讲解,1235,351,37,33.37837837837838
d2cbce16e60d,Kimi-K2.7-Code,历史场景叙事,1848,522,54,34.22222222222222
3067b6a4fbde,Kimi-K2.7-Code,沉浸式体验设计,3458,955,121,28.578512396694215
1f5a06ecbf56,Kimi-K2.7-Code,博物馆导览讲解,1513,419,63,24.015873015873016
664140989dfb,Kimi-K2.7-Code,历史场景叙事,2170,590,61,35.57377049180328
f73672dc7e7b,Kimi-K2.7-Code,沉浸式体验设计,3559,946,137,25.978102189781023
0f1abd53a291,Kimi-K2.7-Code,博物馆导览讲解,1282,382,38,33.73684210526316
2c1ce4c76cd2,Kimi-K2.7-Code,历史场景叙事,3052,862,103,29.631067961165048
cc454d8115e8,Kimi-K2.7-Code,沉浸式体验设计,3678,988,99,37.15151515151515
aa96288d3e0a,Kimi-K2.7-Code,博物馆导览讲解,1424,430,43,33.116279069767444
1bf26613e5a5,Kimi-K2.7-Code,历史场景叙事,2724,803,80,34.05
0641654b0dca,Kimi-K2.7-Code,沉浸式体验设计,3262,918,95,34.33684210526316
ef6284d35b97,Kimi-K2.7-Code,博物馆导览讲解,960,307,25,38.4
472aa4de3a11,Kimi-K2.7-Code,历史场景叙事,2196,567,65,33.784615384615385
0573f0e7b7c1,Kimi-K2.7-Code,沉浸式体验设计,3447,1022,84,41.035714285714285
54e58ad46438,Kimi-K2.7-Code,博物馆导览讲解,938,289,27,34.74074074074074
8598c5f2b347,Kimi-K2.7-Code,历史场景叙事,2297,630,68,33.779411764705884
74b6737e149a,Kimi-K2.7-Code,沉浸式体验设计,3472,998,105,33.06666666666667
19d1c1869f8b,Kimi-K2.7-Code,博物馆导览讲解,1661,480,53,31.339622641509433
d31bf7747d13,Kimi-K2.7-Code,历史场景叙事,1174,350,34,34.529411764705884
3e29796c43c5,Kimi-K2.7-Code,沉浸式体验设计,3603,1026,142,25.37323943661972
e5256b664bbb,Kimi-K2.7-Code,博物馆导览讲解,1040,312,27,38.51851851851852
e69c93824dd9,Kimi-K2.7-Code,历史场景叙事,1850,532,53,34.905660377358494
dd5c17eee93d,Kimi-K2.7-Code,沉浸式体验设计,3478,959,121,28.74380165289256
31bc62d2ee50,DeepSeek-V4-Pro,博物馆导览讲解,943,289,18,52.388888888888886
5dafa582c439,DeepSeek-V4-Pro,历史场景叙事,2711,778,88,30.806818181818183
1845fa9ac407,DeepSeek-V4-Pro,沉浸式体验设计,2384,777,51,46.745098039215684
58293aa3914b,DeepSeek-V4-Pro,博物馆导览讲解,3954,498,47,84.12765957446808
90e5e372634b,DeepSeek-V4-Pro,历史场景叙事,1102,313,43,25.627906976744185
8c8fa517df5e,DeepSeek-V4-Pro,沉浸式体验设计,2856,868,96,29.75
be3660243248,DeepSeek-V4-Pro,博物馆导览讲解,1175,365,32,36.71875
0ed8a66485a1,DeepSeek-V4-Pro,历史场景叙事,2744,811,99,27.717171717171716
dcc68c3fee84,DeepSeek-V4-Pro,沉浸式体验设计,2609,811,73,35.73972602739726
395d5ea14235,DeepSeek-V4-Pro,博物馆导览讲解,1113,359,32,34.78125
52dcb3a0766c,DeepSeek-V4-Pro,历史场景叙事,1591,481,51,31.19607843137255
377950df8fa7,DeepSeek-V4-Pro,沉浸式体验设计,2602,883,68,38.26470588235294
9e34d26683de,DeepSeek-V4-Pro,博物馆导览讲解,3035,374,36,84.30555555555556
55b011d0cba9,DeepSeek-V4-Pro,历史场景叙事,2044,573,58,35.241379310344826
e513e300c657,DeepSeek-V4-Pro,沉浸式体验设计,3359,1031,84,39.98809523809524
7ed6ea7742a9,DeepSeek-V4-Pro,博物馆导览讲解,1181,364,32,36.90625
38a051d7f647,DeepSeek-V4-Pro,历史场景叙事,1528,475,39,39.17948717948718
9ca5374f46c2,DeepSeek-V4-Pro,沉浸式体验设计,3058,943,66,46.333333333333336
258af0fa018c,DeepSeek-V4-Pro,博物馆导览讲解,1335,420,37,36.08108108108108
4f89d900001f,DeepSeek-V4-Pro,历史场景叙事,1651,501,50,33.02
37c95c712d39,DeepSeek-V4-Pro,沉浸式体验设计,2073,658,60,34.55
533c9e391f60,DeepSeek-V4-Pro,博物馆导览讲解,1300,382,32,40.625
2c250a8dd8aa,DeepSeek-V4-Pro,历史场景叙事,1420,425,55,25.818181818181817
28931d5be4e1,DeepSeek-V4-Pro,沉浸式体验设计,2603,832,79,32.949367088607595
b5fb2f8d77a8,DeepSeek-V4-Pro,博物馆导览讲解,1404,449,33,42.54545454545455
5eae505c7da8,DeepSeek-V4-Pro,历史场景叙事,2545,811,81,31.419753086419753
f556b0d56c7d,DeepSeek-V4-Pro,沉浸式体验设计,3076,976,74,41.567567567567565
c58a2c27bc2b,DeepSeek-V4-Pro,博物馆导览讲解,1307,368,45,29.044444444444444
ea0d9a2f234e,DeepSeek-V4-Pro,历史场景叙事,1346,376,37,36.37837837837838
b6825e20ae08,DeepSeek-V4-Pro,沉浸式体验设计,2645,811,74,35.74324324324324
e960a04dabb0,DeepSeek-V4-Pro,博物馆导览讲解,1320,394,47,28.085106382978722
212fb580daf1,DeepSeek-V4-Pro,历史场景叙事,1056,319,29,36.41379310344828
4a54326e593f,DeepSeek-V4-Pro,沉浸式体验设计,3128,1034,89,35.146067415730336
88435103f60b,DeepSeek-V4-Pro,博物馆导览讲解,1641,496,49,33.48979591836735
3fc39845cc4b,DeepSeek-V4-Pro,历史场景叙事,2553,799,79,32.31645569620253
fa3876e68dad,DeepSeek-V4-Pro,沉浸式体验设计,2849,920,79,36.063291139240505
019b727f1b29,DeepSeek-V4-Pro,博物馆导览讲解,1095,336,28,39.107142857142854
1e976ec49b85,DeepSeek-V4-Pro,历史场景叙事,1568,448,58,27.03448275862069
71a0e8435e19,DeepSeek-V4-Pro,沉浸式体验设计,2158,677,54,39.96296296296296
d44af3c6eadd,DeepSeek-V4-Pro,博物馆导览讲解,1229,340,42,29.261904761904763
e715996641c3,DeepSeek-V4-Pro,历史场景叙事,1445,427,47,30.74468085106383
66a85927db41,DeepSeek-V4-Pro,沉浸式体验设计,2580,814,67,38.507462686567166
686b86a05d56,DeepSeek-V4-Pro,博物馆导览讲解,990,295,29,34.13793103448276
9b4454da2cd7,DeepSeek-V4-Pro,历史场景叙事,1456,455,38,38.31578947368421
460652c426bd,DeepSeek-V4-Pro,沉浸式体验设计,3197,1039,80,39.9625
17f8e14b80ba,DeepSeek-V4-Pro,博物馆导览讲解,1091,335,28,38.964285714285715
797e924a9127,DeepSeek-V4-Pro,历史场景叙事,2371,744,72,32.93055555555556
19dca2cc811f,DeepSeek-V4-Pro,沉浸式体验设计,2991,917,90,33.233333333333334
8f899d8198bf,DeepSeek-V4-Pro,博物馆导览讲解,3801,451,42,90.5
fb4cc3d71efa,DeepSeek-V4-Pro,历史场景叙事,1671,522,49,34.10204081632653
2e6a4a559300,DeepSeek-V4-Pro,沉浸式体验设计,3198,1078,81,39.48148148148148
9ed373510acf,DeepSeek-V4-Pro,博物馆导览讲解,1064,310,25,42.56
ec29b78df8e4,DeepSeek-V4-Pro,历史场景叙事,1298,399,39,33.282051282051285
4dd00793b571,DeepSeek-V4-Pro,沉浸式体验设计,2510,778,58,43.275862068965516
81763ab6629a,DeepSeek-V4-Pro,博物馆导览讲解,1209,373,28,43.17857142857143
48ce77abc91a,DeepSeek-V4-Pro,历史场景叙事,1724,544,51,33.80392156862745
5c4f48bafa62,DeepSeek-V4-Pro,沉浸式体验设计,3039,927,91,33.395604395604394
d975e65e146f,DeepSeek-V4-Pro,博物馆导览讲解,1012,328,26,38.92307692307692
a48069cae221,DeepSeek-V4-Pro,历史场景叙事,1764,533,46,38.34782608695652
ef3e38ff4e13,DeepSeek-V4-Pro,沉浸式体验设计,3346,1006,110,30.418181818181818
0fe125070f14,DeepSeek-V4-Flash,博物馆导览讲解,832,258,29,28.689655172413794
b28fcdf2dde3,DeepSeek-V4-Flash,历史场景叙事,995,314,27,36.851851851851855
7267d6f26107,DeepSeek-V4-Flash,沉浸式体验设计,1929,589,57,33.8421052631579
ac97f01510cc,DeepSeek-V4-Flash,博物馆导览讲解,1392,375,46,30.26086956521739
165a982ce5ce,DeepSeek-V4-Flash,历史场景叙事,1197,349,47,25.46808510638298
98513717e67d,DeepSeek-V4-Flash,沉浸式体验设计,3400,1050,81,41.97530864197531
6a8d64bbed68,DeepSeek-V4-Flash,博物馆导览讲解,1858,546,52,35.73076923076923
957b801a6baa,DeepSeek-V4-Flash,历史场景叙事,2418,688,72,33.583333333333336
88d7f41bfa89,DeepSeek-V4-Flash,沉浸式体验设计,3350,957,97,34.5360824742268
fb9b4861e51e,DeepSeek-V4-Flash,博物馆导览讲解,1482,440,47,31.53191489361702
a6b4f1be54f7,DeepSeek-V4-Flash,历史场景叙事,1205,371,42,28.69047619047619
d1d3b91ae47c,DeepSeek-V4-Flash,沉浸式体验设计,2763,870,88,31.397727272727273
98fbb5096fc9,DeepSeek-V4-Flash,博物馆导览讲解,856,250,23,37.21739130434783
fa5a0d5105ee,DeepSeek-V4-Flash,历史场景叙事,1423,435,42,33.88095238095238
89ac4137cc38,DeepSeek-V4-Flash,沉浸式体验设计,2890,840,89,32.47191011235955
3d7c1174f50a,DeepSeek-V4-Flash,博物馆导览讲解,1299,390,47,27.638297872340427
386feaf2130f,DeepSeek-V4-Flash,历史场景叙事,946,289,39,24.256410256410255
72dc6d21a264,DeepSeek-V4-Flash,沉浸式体验设计,2863,811,92,31.119565217391305
741929a917f3,DeepSeek-V4-Flash,博物馆导览讲解,1440,410,67,21.492537313432837
72cc5672d037,DeepSeek-V4-Flash,历史场景叙事,1576,460,52,30.307692307692307
fcef4a79bd26,DeepSeek-V4-Flash,沉浸式体验设计,3421,1080,107,31.97196261682243
5e825e0d4734,DeepSeek-V4-Flash,博物馆导览讲解,1122,313,37,30.324324324324323
61796cd66022,DeepSeek-V4-Flash,历史场景叙事,1217,372,34,35.794117647058826
8b3a22fabbc2,DeepSeek-V4-Flash,沉浸式体验设计,2759,824,88,31.352272727272727
1983aceb03b3,DeepSeek-V4-Flash,博物馆导览讲解,983,298,33,29.78787878787879
41b0ba71cd9a,DeepSeek-V4-Flash,历史场景叙事,1680,511,56,30.0
d5dbd76b2969,DeepSeek-V4-Flash,沉浸式体验设计,3397,1012,84,40.44047619047619
1ec7b7764fa3,DeepSeek-V4-Flash,博物馆导览讲解,901,270,29,31.06896551724138
7d6d8b48c2cc,DeepSeek-V4-Flash,历史场景叙事,1225,367,46,26.630434782608695
ae5e8861316a,DeepSeek-V4-Flash,沉浸式体验设计,3341,948,97,34.44329896907217
1df04b7e4510,DeepSeek-V4-Flash,博物馆导览讲解,1505,463,39,38.58974358974359
e5e11a22ac77,DeepSeek-V4-Flash,历史场景叙事,820,257,28,29.285714285714285
5fca125aec6c,DeepSeek-V4-Flash,沉浸式体验设计,2812,862,86,32.69767441860465
291072a8efa3,DeepSeek-V4-Flash,博物馆导览讲解,1175,335,40,29.375
c4d09463438b,DeepSeek-V4-Flash,历史场景叙事,1793,531,70,25.614285714285714
31447a665fda,DeepSeek-V4-Flash,沉浸式体验设计,3446,1040,125,27.568
b2ec3c0073bf,DeepSeek-V4-Flash,博物馆导览讲解,690,206,21,32.857142857142854
5e738d3d441b,DeepSeek-V4-Flash,历史场景叙事,1413,408,46,30.717391304347824
4fa368983da5,DeepSeek-V4-Flash,沉浸式体验设计,1869,542,53,35.264150943396224
4f57f0b94330,DeepSeek-V4-Flash,博物馆导览讲解,655,193,21,31.19047619047619
24023e7a7b93,DeepSeek-V4-Flash,历史场景叙事,1046,282,46,22.73913043478261
48081087d9ad,DeepSeek-V4-Flash,沉浸式体验设计,3211,939,111,28.92792792792793
27b0f89ca37d,DeepSeek-V4-Flash,博物馆导览讲解,981,323,26,37.73076923076923
ac0376be0000,DeepSeek-V4-Flash,历史场景叙事,1429,429,58,24.637931034482758
d9a433526132,DeepSeek-V4-Flash,沉浸式体验设计,3300,994,83,39.75903614457831
6c353635312a,DeepSeek-V4-Flash,博物馆导览讲解,1400,437,26,53.84615384615385
30953f59b0a7,DeepSeek-V4-Flash,历史场景叙事,1356,402,47,28.851063829787233
8f510180889c,DeepSeek-V4-Flash,沉浸式体验设计,1991,617,53,37.56603773584906
52376faa7546,DeepSeek-V4-Flash,博物馆导览讲解,1256,372,29,43.310344827586206
9cfa82b07d94,DeepSeek-V4-Flash,历史场景叙事,1459,424,43,33.93023255813954
21c3e96a32ea,DeepSeek-V4-Flash,沉浸式体验设计,3358,1069,85,39.50588235294118
99b05f76a08f,DeepSeek-V4-Flash,博物馆导览讲解,1219,373,38,32.078947368421055
8aabdf360433,DeepSeek-V4-Flash,历史场景叙事,1135,337,35,32.42857142857143
4851479cc77f,DeepSeek-V4-Flash,沉浸式体验设计,3336,1119,91,36.65934065934066
82e966960243,DeepSeek-V4-Flash,博物馆导览讲解,1294,389,45,28.755555555555556
8be28c9ff100,DeepSeek-V4-Flash,历史场景叙事,1059,340,26,40.73076923076923
4025558f9f30,DeepSeek-V4-Flash,沉浸式体验设计,2337,700,92,25.402173913043477
ad70e3724ddb,DeepSeek-V4-Flash,博物馆导览讲解,1093,328,37,29.54054054054054
21256efd1075,DeepSeek-V4-Flash,历史场景叙事,1571,439,52,30.21153846153846
9573846bdf53,DeepSeek-V4-Flash,沉浸式体验设计,3345,1011,79,42.34177215189873
33015a590925,Pro-Kimi-K2.6,博物馆导览讲解,948,293,25,37.92
ef2e6c4e1b85,Pro-Kimi-K2.6,历史场景叙事,988,318,26,38.0
db0358060837,Pro-Kimi-K2.6,沉浸式体验设计,3224,1014,82,39.31707317073171
6edd0c8a8d2c,Pro-Kimi-K2.6,博物馆导览讲解,4355,557,63,69.12698412698413
49661fcc7198,Pro-Kimi-K2.6,历史场景叙事,1497,408,53,28.245283018867923
ed512883117c,Pro-Kimi-K2.6,沉浸式体验设计,3409,995,95,35.88421052631579
cef0d6c50c50,Pro-Kimi-K2.6,博物馆导览讲解,1565,445,42,37.26190476190476
e96c98f712ca,Pro-Kimi-K2.6,历史场景叙事,3275,928,90,36.388888888888886
2576cd8ea780,Pro-Kimi-K2.6,沉浸式体验设计,3525,1010,99,35.60606060606061
0554adf8c28c,Pro-Kimi-K2.6,博物馆导览讲解,1198,369,30,39.93333333333333
c34f2d353cba,Pro-Kimi-K2.6,历史场景叙事,1445,437,45,32.111111111111114
c30df92ca509,Pro-Kimi-K2.6,沉浸式体验设计,3569,1030,102,34.990196078431374
5fb2a20c9542,Pro-Kimi-K2.6,博物馆导览讲解,4122,511,52,79.26923076923077
b3cbfb9bd110,Pro-Kimi-K2.6,历史场景叙事,1921,550,48,40.020833333333336
509718f82f07,Pro-Kimi-K2.6,沉浸式体验设计,3580,1037,93,38.494623655913976
feb15378ffb6,Pro-Kimi-K2.6,博物馆导览讲解,1468,441,39,37.64102564102564
628fc5693023,Pro-Kimi-K2.6,历史场景叙事,2140,607,56,38.214285714285715
cf496ec86dcc,Pro-Kimi-K2.6,沉浸式体验设计,3599,987,107,33.63551401869159
7113ea008876,Pro-Kimi-K2.6,博物馆导览讲解,1038,326,26,39.92307692307692
3f0678ecc5e9,Pro-Kimi-K2.6,历史场景叙事,1582,447,61,25.934426229508198
be90f2eea037,Pro-Kimi-K2.6,沉浸式体验设计,3639,1003,90,40.43333333333333
1c23c9a3d492,Pro-Kimi-K2.6,博物馆导览讲解,1067,319,30,35.56666666666667
7c72c1ea1214,Pro-Kimi-K2.6,历史场景叙事,1792,545,55,32.58181818181818
7371058bebd9,Pro-Kimi-K2.6,沉浸式体验设计,3564,965,95,37.51578947368421
3405b909d71d,Pro-Kimi-K2.6,博物馆导览讲解,1395,428,39,35.76923076923077
f7a45bd5f2af,Pro-Kimi-K2.6,历史场景叙事,3148,893,76,41.421052631578945
e577a46f18f9,Pro-Kimi-K2.6,沉浸式体验设计,3522,1019,90,39.13333333333333
fa709ceeacad,Pro-Kimi-K2.6,博物馆导览讲解,1158,316,46,25.17391304347826
a83b37bf2398,Pro-Kimi-K2.6,历史场景叙事,2363,682,79,29.911392405063292
790b010c3728,Pro-Kimi-K2.6,沉浸式体验设计,3216,907,108,29.77777777777778
65a9f255b3d2,Pro-Kimi-K2.6,博物馆导览讲解,1009,308,28,36.035714285714285
b2eec2f8b479,Pro-Kimi-K2.6,历史场景叙事,1746,502,55,31.745454545454546
1de34ea40543,Pro-Kimi-K2.6,沉浸式体验设计,3556,1040,101,35.20792079207921
9ba4eb5aa1e5,Pro-Kimi-K2.6,博物馆导览讲解,1100,326,23,47.82608695652174
194dd064c842,Pro-Kimi-K2.6,历史场景叙事,2077,599,45,46.15555555555556
c9610b92f044,Pro-Kimi-K2.6,沉浸式体验设计,3599,1022,87,41.367816091954026
7c2b4e35e7cf,Pro-Kimi-K2.6,博物馆导览讲解,1284,402,35,36.68571428571428
28b6f72dce52,Pro-Kimi-K2.6,历史场景叙事,1614,475,42,38.42857142857143
03611040d36c,Pro-Kimi-K2.6,沉浸式体验设计,3503,942,88,39.80681818181818
c456c4c0f43b,Pro-Kimi-K2.6,博物馆导览讲解,1274,373,34,37.470588235294116
8abd1ba626a9,Pro-Kimi-K2.6,历史场景叙事,2287,580,69,33.14492753623188
a1f06af6b473,Pro-Kimi-K2.6,沉浸式体验设计,3718,1059,97,38.329896907216494
9e60004b4908,Pro-Kimi-K2.6,博物馆导览讲解,1434,453,34,42.1764705882353
a31a0ee6dd53,Pro-Kimi-K2.6,历史场景叙事,2438,669,68,35.85294117647059
8a540f36dca7,Pro-Kimi-K2.6,沉浸式体验设计,3681,999,92,40.01086956521739
6b68d9838661,Pro-Kimi-K2.6,博物馆导览讲解,1158,359,29,39.93103448275862
e491f65f1b4f,Pro-Kimi-K2.6,历史场景叙事,1591,498,33,48.21212121212121
964dd51e8885,Pro-Kimi-K2.6,沉浸式体验设计,3259,943,77,42.324675324675326
7d7acd2c6b9c,Pro-Kimi-K2.6,博物馆导览讲解,4287,527,41,104.5609756097561
02863a47eed1,Pro-Kimi-K2.6,历史场景叙事,1871,572,43,43.51162790697674
df886666555d,Pro-Kimi-K2.6,沉浸式体验设计,3637,1074,104,34.97115384615385
1b78c490c006,Pro-Kimi-K2.6,博物馆导览讲解,1007,302,28,35.964285714285715
634724df1a2f,Pro-Kimi-K2.6,历史场景叙事,1581,464,49,32.265306122448976
1895ad82a555,Pro-Kimi-K2.6,沉浸式体验设计,3429,1009,89,38.52808988764045
a49367efee30,Pro-Kimi-K2.6,博物馆导览讲解,1174,366,24,48.916666666666664
0400c3a579bb,Pro-Kimi-K2.6,历史场景叙事,1995,620,57,35.0
d461e97975a1,Pro-Kimi-K2.6,沉浸式体验设计,3749,1044,99,37.86868686868687
4c5c86567f3d,Pro-Kimi-K2.6,博物馆导览讲解,1081,327,30,36.03333333333333
134096c41c3f,Pro-Kimi-K2.6,历史场景叙事,1424,449,36,39.55555555555556
5af0da9727ae,Pro-Kimi-K2.6,沉浸式体验设计,3521,1012,91,38.69230769230769
4d65059c1f86,Pro-GLM-5.1,博物馆导览讲解,1191,354,32,37.21875
25be7a0f51e3,Pro-GLM-5.1,历史场景叙事,1643,502,49,33.53061224489796
de7075ef7587,Pro-GLM-5.1,沉浸式体验设计,2280,663,60,38.0
